time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,sen,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Primary,No SEN,6262594,127940,6390534,320815,212226,108589,53891,6711349,3100617,3115850,6216467,46127,157903,15472,12353,3,2259,4866,508,18821,14281,969,672,10478,102501,8,56922,7764,38271,5632,41,95.21981348,4.780186517,3.162195857,1.61799066,2.352775873,0.230534875,0.848145432,0.570243032,0.115684641,0.083917555,0.184061356,4.47E-05,0.033659403,0.072504052,0.007569268,0.280435424,0.000610905,14.3682083,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Primary,SEN support,437059,6492,443551,40590,23153,17437,10174,484141,210349,218328,428677,8382,16669,2007,252,1,52,1084,539,2515,1857,2389,99,110,4426,0,5816,1792,9228,601,34,91.61607879,8.383921213,4.7822845,3.601636713,3.44300524,0.414548654,1.201302926,1.906056294,0.370140104,0.12413739,0.052050952,0.000206551,0.010740673,0.223901715,0.111331203,0.519476764,0.007022748,29.7480168,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Primary,EHC plan,50678,1659,52337,5551,3338,2213,1118,57888,24527,25195,49722,956,1799,347,12,0,0,93,167,919,778,792,2,16,863,0,737,162,1273,41,1,90.41079326,9.589206744,5.766307352,3.822899392,3.107725263,0.599433389,1.273148148,2.199074074,0.279850746,0.070826423,0.020729685,0,0,0.160655058,0.288488115,1.587548369,0.001727474,31.05590062,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Secondary,SEN support,459471,17151,476622,75540,46521,29019,18989,552162,218514,223701,442215,17256,29159,2933,447,1500,0,305,4157,7972,5397,6135,121,330,6809,4494,4011,1733,22302,973,48,86.3192324,13.6807676,8.425244765,5.255522836,5.280877713,0.531184689,0.726417247,4.039032023,0.313857165,0.1762164,0.080954502,0.271659404,0,0.055237412,0.752858762,1.443779181,0.008693101,38.95247333,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Secondary,SEN support,511280,12315,523595,89195,57550,31645,17268,612790,257478,238046,495524,15756,32337,3836,85,2305,0,344,7148,11476,1439,5322,117,1594,6627,2538,3329,1512,25226,1578,19,85.44444263,14.55555737,9.391471793,5.164085576,5.277011701,0.625989328,0.54325299,4.116581537,0.246740319,0.25751073,0.013870984,0.376148436,0,0.056136686,1.166468121,1.872745965,0.003100573,41.11510176,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Primary,EHC plan,125536,6696,132232,13956,10557,3399,1834,146188,62204,61799,124003,1533,4887,913,37,0,74,262,181,4172,4614,4,47,135,1900,0,983,301,1790,325,31,90.45338879,9.546611213,7.22152297,2.325088243,3.342955646,0.624538266,0.672421813,1.224450707,0.205899253,0.222316469,0.025309875,0,0.05061975,0.179221277,0.123813172,2.853859414,0.021205571,27.09359606,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Primary,SEN support,213410,3152,216562,16689,10954,5735,5029,233251,102784,106413,209197,4213,7183,1018,1128,0,0,133,181,1279,548,90,44,100,2460,0,2223,816,2416,280,32,92.84504675,7.154953248,4.696228526,2.458724721,3.0795152,0.436439715,0.953050576,1.035794059,0.349837728,0.120042358,0.483599213,0,0,0.05702012,0.07759881,0.548336342,0.013719127,22.67676768,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Primary,SEN support,254076,5084,259160,18058,11513,6545,5094,277218,123238,126355,249593,4483,7821,890,328,0,1,417,280,1677,1299,1165,62,256,3467,0,1911,611,3733,290,99,93.48599297,6.514007027,4.153049225,2.360957802,2.821245374,0.321046974,0.689349176,1.346593656,0.220404158,0.104610812,0.118318435,0,0.000360727,0.150423133,0.101003542,0.604939073,0.035711967,20.72743208,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Primary,No SEN,730624,14246,744870,40031,26954,13077,7807,784901,360704,363493,724197,6427,21991,1511,364,0,6,745,141,2190,5716,30,17,1054,7459,0,4493,1380,6698,506,6,94.89986635,5.100133647,3.434063659,1.666069988,2.801754616,0.192508355,0.57242888,0.853356028,0.175818352,0.064466729,0.046375275,0,0.000764428,0.094916429,0.017964049,0.27901608,0.000764428,15.35643413,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Primary,SEN support,352141,7360,359501,32904,18691,14213,7725,392405,170200,175505,345705,6436,12832,1511,1144,0,378,204,388,2234,2219,900,27,96,5018,0,4429,1289,8270,225,0,91.61478574,8.385214256,4.763191091,3.622023165,3.27009085,0.385061352,1.128680827,2.107516469,0.32848715,0.057338719,0.291535531,0,0.096329048,0.051987105,0.098877435,0.569309769,0,29.41704036,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Secondary,EHC plan,25344,1362,26706,3809,2176,1633,914,30515,12071,12493,24564,780,1274,182,52,79,0,2,262,325,565,1202,25,40,548,184,96,134,1175,228,0,87.51761429,12.48238571,7.13091922,5.351466492,4.174995904,0.596427986,0.314599377,3.850565296,0.439128298,0.747173521,0.170407996,0.258889071,0,0.006554154,0.858594134,1.065049975,0,31.98653199,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Primary,EHC plan,31451,1252,32703,4141,3121,1020,944,36844,14716,15912,30628,823,1185,269,9,0,10,78,32,1538,790,1326,0,9,453,0,349,121,545,5,0,88.76072088,11.23927912,8.470850071,2.768429052,3.216263164,0.730105309,0.947236999,1.479209641,0.328411682,0.013570731,0.024427315,0,0.027141461,0.211703398,0.086852676,4.174356747,0,29.07348243,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Primary,SEN support,316383,5454,321837,27959,15971,11988,7524,349796,152135,157591,309726,6657,11923,1665,152,1,24,337,209,1607,1591,809,18,138,3707,0,4250,867,5627,1244,53,92.00705554,7.992944459,4.565804069,3.42714039,3.408558131,0.475991721,1.214993882,1.6086519,0.247858752,0.355635856,0.043453899,0.000285881,0.006861142,0.096341868,0.059749111,0.459410628,0.015151688,28.44036697,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,887,Secondary,No SEN,787914,22681,810595,81669,47790,33879,35358,892264,372033,382776,754809,33105,24814,2951,1209,9522,20,351,4374,4492,4561,1621,193,2360,10428,5139,4239,2253,25435,1952,57,90.84699147,9.153008527,5.356038123,3.796970403,2.781015484,0.330731712,0.475083608,2.85061372,0.252503743,0.218769333,0.135498014,1.067172944,0.002241489,0.039338133,0.490213659,0.503438444,0.006388244,29.49499597,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Primary,No SEN,1106232,21512,1127744,61156,42192,18964,18290,1188900,539012,550176,1089188,17044,27383,3238,6574,0,0,878,20,4054,1217,86,2171,2661,15462,1,7305,1246,8725,1688,45,94.85608546,5.143914543,3.548826646,1.595087896,2.303221465,0.272352595,0.61443351,0.733871646,0.104802759,0.141979981,0.552948103,0,0,0.073849777,0.001682227,0.340987467,0.003785011,15.63719425,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Secondary,EHC plan,23878,845,24723,4022,2343,1679,992,28745,11390,11657,23047,831,1319,162,282,160,0,14,128,278,547,252,10,57,193,38,172,161,1052,294,0,86.00800139,13.99199861,8.15098278,5.841015829,4.588624109,0.563576274,0.598364933,3.659766916,0.560097408,1.022786572,0.981040181,0.556618542,0,0.048704122,0.445294834,0.967124717,0,39.71119134,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Primary,EHC plan,183349,7864,191213,21561,15493,6068,3275,212774,90032,90851,180883,2466,7408,1367,43,0,86,464,485,5622,4108,677,33,243,3480,0,902,809,4138,219,18,89.86671304,10.13328696,7.281434762,2.8518522,3.481628394,0.642465715,0.423923976,1.944786487,0.380215628,0.102926109,0.020209236,0,0.040418472,0.218071757,0.227941384,2.642240123,0.00845968,27.90960452,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Primary,SEN support,187232,3656,190888,14473,9620,4853,4058,205361,90532,93206,183738,3494,5492,734,1982,0,130,190,81,908,544,250,114,309,2689,0,1010,564,2924,355,103,92.95241063,7.047589367,4.684433753,2.363155614,2.674314987,0.357419374,0.491816849,1.423834126,0.27463832,0.172866318,0.965129698,0,0.063303159,0.092520001,0.039442737,0.442148217,0.05015558,23.7478897,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Secondary,SEN support,109761,3717,113478,20001,8820,11181,6622,133479,49555,53798,103353,6408,5768,832,42,50,54,24,680,1370,1812,2408,19,282,1548,56,1361,214,8061,1545,0,85.01562043,14.98437957,6.607780999,8.376598566,4.321279003,0.623319024,1.019636048,6.039152226,0.160324845,1.157485447,0.031465624,0.037459076,0.040455802,0.017980356,0.509443433,1.026378681,0,39.78576894,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Primary,SEN support,308227,6482,314709,23197,14970,8227,3789,337906,152039,153192,305231,2996,10856,1392,46,3,42,250,162,2207,1277,54,43,425,4736,1,3434,793,3440,560,12,93.13507307,6.864926932,4.430226158,2.434700775,3.2127278,0.411948885,1.01625896,1.018034601,0.234680651,0.165726563,0.013613253,0.000887821,0.012429492,0.073985073,0.047942327,0.653140222,0.003551283,22.20267417,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Secondary,No SEN,1192383,55554,1247937,133505,73296,60209,45025,1381442,564985,584951,1149936,42447,49671,5367,803,4125,0,499,1749,11068,11082,5564,120,3350,28987,12015,7986,2578,44151,5494,14,90.335823,9.664176998,5.305760213,4.358416785,3.595590694,0.388507082,0.578091588,3.196008229,0.186616593,0.397700374,0.058127667,0.298601027,0,0.036121676,0.126606835,0.801191798,0.001013434,30.69774092,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Primary,SEN support,192804,2996,195800,17231,11957,5274,3343,213031,93890,95811,189701,3103,7757,584,2324,44,26,24,192,994,589,56,0,86,2321,0,1827,240,2897,310,12,91.91150584,8.088494163,5.612798137,2.475696025,3.64125409,0.274138506,0.857621661,1.359895978,0.11265966,0.145518727,1.09092104,0.020654271,0.012204796,0.011265966,0.090127728,0.466598758,0.005632983,28.22052402,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Primary,SEN support,743905,15671,759576,58114,38050,20064,11130,817690,364173,370645,734818,9087,26990,3208,751,1,156,1333,823,4711,7347,1696,24,288,8012,0,8395,2043,8808,818,40,92.89290562,7.107094376,4.653352738,2.453741638,3.300761902,0.39232472,1.0266727,1.077180839,0.249850188,0.100037912,0.091844097,0.000122296,0.019078135,0.163020215,0.10064939,0.57613521,0.004891829,24.17501473,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Primary,EHC plan,19401,489,19890,1877,1317,560,361,21767,9469,9592,19061,340,686,142,46,0,0,33,17,393,112,118,25,20,332,0,185,21,342,12,0,91.37685487,8.623145128,6.050443332,2.572701796,3.1515597,0.65236367,0.849910415,1.57118574,0.096476317,0.055129324,0.211329076,0,0,0.151605642,0.078099876,1.805485368,0,27.80748663,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Primary,No SEN,829059,17205,846264,41613,26704,14909,8393,887877,408962,412214,821176,7883,19334,1749,2751,0,94,211,0,2162,2785,106,738,2174,11507,1,6369,510,7620,410,403,95.31320217,4.686797833,3.007623804,1.67917403,2.177553873,0.196986745,0.71732909,0.858226984,0.057440389,0.046177567,0.309840214,0,0.010587052,0.023764553,0,0.243502197,0.04538917,14.40010677,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,No SEN,45,4,49,6,6,0,0,55,23,22,45,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,89.09090909,10.90909091,10.90909091,0,0,0,0,0,0,0,0,0,0,0,0,10.90909091,0,50,202223
202223,Summer term,Regional,E92000001,England,E12000009,South West,,,,Primary,EHC plan,1056694,41594,1098288,136108,98565,37543,21339,1234396,517557,522385,1039942,16752,45612,9545,856,0,541,2779,3151,35846,22540,5564,275,1299,17479,1,9648,4587,21430,1878,235,88.9737167,11.0262833,7.984876814,3.041406485,3.695086504,0.773252668,0.78159683,1.736071731,0.371598741,0.152139184,0.069345656,0,0.043827102,0.225130347,0.255266543,2.903930343,0.019037651,31.20332735,202223
202223,Summer term,Regional,E92000001,England,E12000009,South West,,,,Secondary,EHC plan,622198,61186,683384,173531,102035,71496,27286,856915,300835,297355,598190,24008,42678,6199,456,1847,170,716,6982,42744,41174,19272,265,1735,11525,6487,4410,3278,60063,3745,243,79.74933336,20.25066664,11.90724868,8.343417959,4.980423963,0.723408973,0.514636808,7.009213283,0.382535024,0.437032845,0.053214146,0.215540631,0.019838607,0.083555545,0.814783263,4.98812601,0.028357538,46.54178674,202223
202223,Summer term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Primary,SEN support,5797224,124406,5921630,511875,290438,221437,123891,6433505,2804762,2886665,5691427,105797,190272,25575,23119,108,1238,5526,8396,35460,48161,18440,362,4987,70731,165,83487,18094,112603,7253,741,92.04360609,7.95639391,4.514459847,3.441934062,2.957516937,0.397528252,1.297690761,1.750258996,0.281246381,0.112737924,0.359353105,0.001678712,0.01924301,0.085894081,0.13050429,0.551177002,0.011517827,27.14975845,202223
202223,Summer term,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,EHC plan,536099,30049,566148,120428,68489,51939,22190,686576,255956,259929,515885,20214,33865,4062,1892,1587,154,407,4750,21577,18093,12996,337,385,7381,3853,3892,1976,44000,2071,195,82.45962574,17.54037426,9.97544336,7.564930903,4.932447391,0.591631516,0.566870965,6.408613176,0.287804992,0.30164177,0.275570367,0.231147025,0.022430146,0.059279672,0.691838922,3.142696511,0.028401808,42.42516335,202223
202223,Summer term,National,E92000001,England,,,,,,Secondary,SEN support,28762351,1159562,29921913,5430103,2873147,2556956,1503318,35352016,13532558,13868844,27401402,1360949,1546678,183945,78284,113477,4418,13528,314944,610447,441115,552913,7501,55179,426890,228877,213931,142369,2065975,134681,7339,84.63990568,15.36009432,8.127250791,7.232843524,4.375077223,0.520323933,0.605145121,5.844009009,0.402718193,0.380971201,0.221441402,0.320991595,0.012497166,0.038266559,0.890879886,1.726767152,0.020759778,42.53567223,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Special,EHC plan,30216,294,30510,3879,2649,1230,530,34389,14695,15035,29730,486,1176,281,240,0,0,126,2,824,183,2,9,0,102,0,11,44,932,243,0,88.72023031,11.27976969,7.703044578,3.576725116,3.419698159,0.817121754,0.031986973,2.710168949,0.12794789,0.706621303,0.697897584,0,0,0.366396231,0.005815813,2.396115037,0,31.19266055,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Secondary,No SEN,828740,22239,850979,77953,41023,36930,28271,928932,393040,408245,801285,27455,31402,3979,478,344,32,68,1295,3413,2558,3260,123,3614,15215,729,9780,816,22366,3968,12,91.60832009,8.391679908,4.416146715,3.975533193,3.380441195,0.428341364,1.05282195,2.407711221,0.087842813,0.427157208,0.051456942,0.037031774,0.003444816,0.007320234,0.139407405,0.367411178,0.001291806,26.70731707,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Secondary,No SEN,1454710,43187,1497897,109104,72855,36249,33703,1607001,706725,717773,1424498,30212,51765,5750,877,2572,114,514,2530,8730,5360,1669,509,3636,29111,4571,8916,3491,22602,1240,3,93.2107074,6.789292602,4.533600166,2.255692436,3.221217659,0.35780936,0.554822306,1.406470811,0.217236953,0.077162366,0.054573706,0.160049683,0.007093959,0.031985045,0.157436119,0.543247951,0.000186683,21.05088789,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Special,EHC plan,20406,227,20633,1979,1475,504,187,22612,10121,10163,20284,122,1030,211,0,0,0,28,22,184,79,6,0,9,138,1,112,65,319,8,0,91.24800991,8.751990094,6.523085088,2.228905006,4.555103485,0.93313285,0.495312224,1.410755351,0.287457987,0.035379445,0,0,0,0.123828056,0.097293472,0.813727224,0,27.80269058,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Primary,No SEN,3009127,60262,3069389,167051,107452,59599,26981,3236440,1490019,1494839,2984858,24269,84392,6159,2944,0,1408,4012,246,8230,10514,364,510,3414,45824,0,37293,2712,17779,1815,61,94.83843359,5.161566412,3.320067729,1.841498684,2.607556451,0.19030169,1.152284609,0.549338162,0.083795776,0.056080137,0.090964146,0,0.043504591,0.123963367,0.007600944,0.254291753,0.001884787,16.83212827,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Secondary,No SEN,625103,23185,648288,59091,44563,14528,27056,707379,294237,305246,599483,25620,23227,2331,2129,11470,23,332,695,4350,1167,1329,49,1637,15020,5312,2102,1436,9763,1227,6,91.64648654,8.353513463,6.299734654,2.053778809,3.283529763,0.329526322,0.297153294,1.380165371,0.203002916,0.173457227,0.300970201,1.621478726,0.003251439,0.046933822,0.098250019,0.61494616,0.000848202,29.61322704,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Secondary,No SEN,1255815,45204,1301019,114219,75112,39107,34443,1415238,612884,612015,1224899,30916,46998,6654,465,7621,218,464,2218,10428,3502,3014,206,3799,25559,12138,5078,3527,28205,2297,46,91.92934333,8.070656667,5.307375862,2.763280805,3.320854867,0.470168269,0.358808907,1.992951009,0.249216033,0.162304856,0.032856664,0.538495999,0.01540377,0.032786005,0.156722756,0.736837196,0.003250337,25.35056163,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Primary,SEN support,388088,6776,394864,35182,20921,14261,6581,430046,189342,193418,382760,5328,14565,1799,713,0,263,116,409,3055,1322,297,25,131,5297,1,6437,1253,6214,357,0,91.81901471,8.18098529,4.864828414,3.316156876,3.386846988,0.418327342,1.49681662,1.444961702,0.29136418,0.083014375,0.165796217,0,0.061156248,0.026973859,0.095106105,0.710389121,0,28.11320755,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Secondary,No SEN,832583,21063,853646,95392,60909,34483,33961,949038,395276,406151,801427,31156,38078,3482,4186,4697,28,335,3544,6339,4172,6147,217,1745,10023,4906,4754,2805,24560,2364,220,89.94855843,10.05144157,6.417972726,3.633468839,4.012273481,0.366897848,0.500928308,2.587883731,0.295562454,0.249094346,0.441078229,0.494922227,0.002950356,0.035298903,0.373430779,0.667939535,0.023181369,34.87812876,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Special,EHC plan,81570,1841,83411,14232,10138,4094,506,97643,40773,40301,81074,496,3920,1124,22,3,2,404,58,4605,1199,0,7,8,473,154,528,10,3393,163,0,85.42445439,14.57554561,10.38272073,4.192824882,4.014624704,1.151132186,0.540745368,3.474903475,0.01024139,0.16693465,0.022531057,0.003072417,0.002048278,0.413752138,0.059400059,4.716159889,0,36.39417693,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Secondary,No SEN,1379867,54860,1434727,126572,86769,39803,36935,1561299,706547,639432,1345979,33888,48607,5881,10125,11322,0,547,2331,7906,5939,4680,112,5417,34036,9356,2425,3047,30703,3628,48,91.89316076,8.106839241,5.557487707,2.549351534,3.113240962,0.376673526,0.155319385,1.966503533,0.195158006,0.232370609,0.648498462,0.725165391,0,0.035034929,0.149298757,0.506373219,0.003074363,28.8218887,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Secondary,No SEN,797264,29507,826771,64815,44283,20532,20898,891586,389465,388057,777522,19742,29836,3699,859,1832,22,458,2043,5473,8117,1748,98,3565,12324,5403,3621,1156,14527,1228,61,92.73037037,7.269629626,4.966767087,2.302862539,3.346396197,0.414878654,0.406130199,1.629343664,0.129656589,0.137732086,0.096345165,0.205476533,0.002467513,0.051369133,0.229142225,0.613849926,0.00684174,21.8969164,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Primary,SEN support,249122,4156,253278,21476,14308,7168,5580,274754,119790,124040,243830,5292,8819,1238,2714,0,0,91,166,1266,790,0,289,278,2799,0,1411,288,4397,1072,14,92.18355329,7.816446712,5.207567497,2.608879216,3.209780385,0.450584887,0.513550303,1.600340668,0.10482104,0.390167204,0.987792716,0,0,0.033120537,0.060417683,0.460775821,0.005095467,26.44210526,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Primary,No SEN,294318,6602,300920,19696,13958,5738,6414,320616,142380,145799,288179,6139,8439,853,2246,0,1,242,3,1729,2166,1,425,218,3793,0,1671,275,3384,408,444,93.85682561,6.143174389,4.353494523,1.789679866,2.632120668,0.266050353,0.52118422,1.055468224,0.085772388,0.127255034,0.700526487,0,0.0003119,0.075479702,0.000935699,0.539274397,0.138483419,20.04806042,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Primary,No SEN,3714616,89963,3804579,185368,124994,60374,24255,3989947,1842983,1851198,3694181,20435,96407,8227,934,0,1092,7535,417,10259,21970,348,134,5763,62096,0,40467,3820,15363,724,123,95.35412375,4.645876248,3.132723317,1.513152932,2.416247634,0.206193215,1.014223998,0.385042709,0.09574062,0.018145604,0.023408832,0,0.027368785,0.188849626,0.010451267,0.25712121,0.003082748,14.31183311,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,EHC plan,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Secondary,SEN support,93863,3095,96958,18638,5642,12996,6604,115596,41485,46085,87570,6293,3783,493,35,116,0,14,688,513,1102,4388,17,72,866,1038,1284,311,11108,293,0,83.87660473,16.12339527,4.880791723,11.24260355,3.272604588,0.426485346,1.110765078,9.609329043,0.269040451,0.253468978,0.030277864,0.100349493,0,0.012111146,0.595176304,0.443786982,0,47.93459552,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Primary,SEN support,1436330,30189,1466519,137452,85025,52427,27597,1603971,699056,714636,1413692,22638,53260,7538,1013,2,781,1257,2661,18471,5115,298,334,1432,23308,0,13864,4959,31171,2433,42,91.43051838,8.569481618,5.300906313,3.268575305,3.320508912,0.469958621,0.864354779,1.943364313,0.309170178,0.151686034,0.063155755,0.000124691,0.048691653,0.078368,0.165900755,1.151579424,0.002618501,26.73181949,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Special,EHC plan,97838,3216,101054,18711,14731,3980,1456,119765,48034,48737,96771,1067,6268,1511,1017,44,0,1360,158,4371,1632,57,1,23,1551,9,266,389,3255,70,2,84.37690477,15.62309523,12.29992068,3.32317455,5.233582432,1.261637373,0.222101616,2.717822402,0.324802739,0.058447794,0.849162944,0.036738613,0,1.135557133,0.13192502,3.649647226,0.001669937,46.3619403,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,EHC plan,25669,664,26333,2668,1527,1141,445,29001,12586,12676,25262,407,930,129,10,0,0,46,60,274,338,1107,2,9,315,0,459,38,633,11,78,90.80031723,9.19968277,5.265335678,3.934347091,3.206785973,0.444812248,1.582704045,2.182683356,0.131029964,0.037929727,0.03448157,0,0,0.15861522,0.206889418,0.944795007,0.268956243,27.34693878,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Secondary,SEN support,135661,4601,140262,33964,12167,21797,6937,174226,62607,66975,129582,6079,5553,543,50,74,0,40,3869,2038,2841,6233,82,58,1149,471,2278,858,17086,1575,0,80.50577985,19.49422015,6.983458267,12.51076188,3.187239562,0.31166416,1.307497159,9.806802659,0.492463811,0.903998255,0.028698357,0.042473569,0,0.022958686,2.220678888,1.169745044,0,49.14454277,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Special,SEN support,357,0,357,145,141,4,0,502,179,178,357,0,18,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,2,2,0,71.11553785,28.88446215,28.0876494,0.796812749,3.585657371,0.199203187,0,0.398406375,0,0.398406375,0,0,0,0,0,24.30278884,0,25,202223
