time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,disadvantage_code,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Primary,FSM eligible,202440,2576,205016,19227,14853,4374,7471,224243,94421,100975,195396,7044,12453,736,0,0,0,146,22,1386,340,292,183,217,1836,0,803,427,2700,444,110,91.42581931,8.574180688,6.623618129,1.950562559,5.553350606,0.328215374,0.358093675,1.204050963,0.19041843,0.197999492,0,0,0,0.065107941,0.009810786,0.618079494,0.049053928,31.40540541,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Secondary,FSM Not eligible,2208373,19373,2227746,153611,114213,39398,41098,2381357,1077987,1089912,2167899,40474,98461,5430,51,1,4,495,2896,6875,5842,7161,46,1524,10534,1427,8320,624,28322,2132,0,93.54943421,6.450565791,4.796130946,1.654434845,4.134659356,0.22802125,0.349380626,1.189321887,0.026203547,0.089528785,0.002141636,4.20E-05,0.000167971,0.020786468,0.121611333,0.288700938,0,19.01617527,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Special,FSM Not eligible,13346,38,13384,1887,1711,176,100,15271,6625,6621,13246,100,1021,126,0,0,0,40,128,396,38,0,0,0,0,0,0,0,176,0,0,87.64324537,12.35675463,11.20424334,1.152511296,6.685875188,0.825093314,0,1.152511296,0,0,0,0,0,0.261934385,0.838190033,2.593150416,0,38.70967742,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Secondary,FSM eligible,352928,3252,356180,39032,21715,17317,15009,395212,166330,172328,338658,14270,17428,1467,2,0,27,0,775,1990,1280,1987,42,216,1707,7,1642,739,13611,1325,26,90.12378167,9.876218333,5.494519397,4.381698936,4.409785128,0.371193182,0.415473214,3.443974373,0.186988249,0.335263099,0.000506058,0,0.006831776,0,0.196097284,0.503527221,0.006578748,33.57079252,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Primary,FSM eligible,411383,5806,417189,38756,26209,12547,13024,455945,194145,205250,399395,11988,22538,1353,11,0,18,139,184,1456,1807,817,345,120,3534,0,1613,1036,8835,1063,510,91.49985196,8.500148044,5.748281043,2.751867002,4.943140072,0.296746318,0.35377074,1.937733718,0.227220388,0.233142155,0.002412572,0,0.003947845,0.030486133,0.040355745,0.319336762,0.111855597,30.55920189,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Secondary,FSM eligible,181739,1911,183650,20315,13080,7235,6733,203965,85328,90110,175438,6301,9990,619,12,0,0,6,397,2056,1051,2149,39,68,687,66,614,432,5728,461,0,90.03995784,9.960042164,6.412864952,3.547177212,4.897899149,0.303483441,0.30103204,2.808324958,0.211801044,0.22601917,0.005883362,0,0,0.002941681,0.194641237,1.008016081,0,33.90903857,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Primary,FSM eligible,3551748,15447,3567195,332815,231478,101337,87539,3900010,1799315,1673726,3473041,78707,201467,9294,74,13,29,1059,1831,17487,1901,1077,74,475,12997,0,28957,8832,59578,3970,224,91.46630393,8.533696067,5.935318115,2.598377953,5.165807267,0.238307081,0.742485276,1.527637109,0.226460958,0.101794611,0.001897431,0.000333332,0.000743588,0.027153777,0.046948598,0.448383466,0.005743575,30.0091659,202223
202223,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Primary,FSM Not eligible,3671458,31264,3702722,197928,170696,27232,18694,3900650,1824685,1830430,3655115,16343,148416,8015,88,3,1011,3745,614,8491,2855,468,2,3824,24583,0,16591,2351,7742,548,313,94.92576878,5.074231218,4.376091164,0.698140054,3.804904311,0.205478574,0.425339367,0.198479741,0.060272006,0.014048941,0.002256034,7.69E-05,0.025918757,0.096009639,0.015740966,0.217681668,0.008024304,15.02561363,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Secondary,FSM Not eligible,1535317,11468,1546785,129122,93476,35646,43817,1675907,738603,754684,1493287,42030,77246,4846,41,0,0,438,2692,8211,2810,11669,24,1141,7441,52,5453,1787,27305,1101,2,92.29539587,7.704604134,5.577636468,2.126967666,4.609205642,0.289156857,0.32537605,1.629267018,0.106628828,0.06569577,0.002446436,0,0,0.026135102,0.160629438,0.489943654,0.000119338,24.08043876,202223
202223,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Primary,FSM eligible,779532,5401,784933,74865,51976,22889,15488,859798,376865,389759,766624,12908,45431,2242,4,0,14,126,237,3635,795,259,0,194,4412,0,4862,2580,15276,171,287,91.29272224,8.707277756,6.045140835,2.662136921,5.283915524,0.260758922,0.56548166,1.776696387,0.300070482,0.019888392,0.000465226,0,0.001628289,0.014654605,0.027564614,0.422773721,0.033379933,32.76723277,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Special,FSM eligible,15135,56,15191,2077,1625,452,184,17268,7440,7532,14972,163,1094,143,0,0,0,36,10,334,3,96,0,0,53,0,22,21,399,10,8,87.97197128,12.02802872,9.410470234,2.61755849,6.335418114,0.828121381,0.127403289,2.310632384,0.121612231,0.057910586,0,0,0,0.20847811,0.057910586,1.934213574,0.046328469,40.55944056,202223
202223,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Primary,FSM Not eligible,4053451,27215,4080666,234283,199136,35147,19430,4314949,2088447,1947464,4035911,17540,175115,8741,212,128,588,2999,873,10309,1580,1149,12,3865,21758,0,21523,1890,10912,822,171,94.57043409,5.429565911,4.615025577,0.814540334,4.058333019,0.202574816,0.498800797,0.252888273,0.043801213,0.019050051,0.004913152,0.002966431,0.013627044,0.06950256,0.020231989,0.2389136,0.003962967,17.15316967,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Primary,FSM Not eligible,1606432,9229,1615661,96146,74736,21410,24859,1711807,782036,801447,1583483,22949,65037,3317,104,4,80,867,170,5112,1934,422,6,1523,5766,0,8406,1910,10287,807,45,94.38336214,5.616637857,4.365912746,1.250725111,3.799318498,0.193771845,0.491060032,0.600943915,0.111577999,0.047143165,0.006075451,0.000233671,0.004673424,0.050648233,0.009931026,0.298631797,0.002628801,18.21054849,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Primary,FSM Not eligible,1579957,10756,1590713,105660,87252,18408,21028,1696373,771739,787629,1559368,20589,78662,3375,169,0,0,318,92,3474,1928,95,300,1851,6677,0,8192,439,8622,1155,1162,93.77141702,6.228582983,5.143444278,1.085138705,4.637069795,0.198953886,0.482912661,0.50826086,0.025878742,0.068086441,0.009962432,0,0,0.018745877,0.005423336,0.204789866,0.068499086,20.77267637,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,FSM Not eligible,20808,653,21461,3221,2171,1050,178,24682,10290,10353,20643,165,1437,195,0,0,0,113,0,426,639,0,0,7,7,0,122,13,915,0,0,86.95000405,13.04999595,8.79588364,4.254112309,5.822056559,0.790049429,0.494287335,3.707155012,0.052669962,0,0,0,0,0.457823515,0,1.725954137,0,34.35897436,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Special,FSM eligible,25549,600,26149,5134,4347,787,210,31283,12660,12679,25339,210,2712,325,4,0,0,46,170,1090,517,168,0,3,50,30,108,0,671,8,0,83.58853051,16.41146949,13.89572611,2.515743375,8.669245277,1.038902919,0.345235431,2.144934949,0,0.025572995,0.012786497,0,0,0.147044721,0.543426142,3.484320557,0,57.48031496,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Primary,FSM Not eligible,1797125,15385,1812510,138202,101536,36666,19425,1950712,883105,895965,1779070,18055,90570,4182,284,2,0,397,61,5927,4314,306,992,224,9855,0,13195,1370,21875,226,113,92.91530477,7.084695229,5.20507384,1.87962139,4.642920124,0.214383261,0.676419687,1.121385422,0.070230767,0.011585513,0.014558787,0.000102527,0,0.020351543,0.003127063,0.303837778,0.005792757,23.80341097,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Primary,FSM eligible,290044,2343,292387,32873,23337,9536,9545,325260,136522,145080,281602,8442,20364,1039,5,0,16,58,184,1504,295,175,138,212,1698,0,1130,1103,7028,275,167,89.89331612,10.10668388,7.174875484,2.931808399,6.260837484,0.319436758,0.347414376,2.160732952,0.339113325,0.084547746,0.001537232,0,0.004919142,0.017831888,0.056570129,0.462399311,0.051343541,38.10203354,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Primary,FSM eligible,502681,2514,505195,56547,43370,13177,12602,561742,240869,251441,492310,10371,37534,1877,36,1,175,240,204,3302,228,992,9,330,1947,0,3360,2231,7031,555,1,89.93363501,10.06636499,7.720626195,2.345738791,6.681715093,0.33413916,0.598139359,1.251642213,0.397157414,0.098799805,0.006408636,0.000178018,0.031153092,0.04272424,0.036315604,0.587814335,0.000178018,37.64884174,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Special,FSM eligible,41191,484,41675,8890,4667,4223,359,50565,20315,20556,40871,320,2925,338,0,0,0,155,155,1094,473,0,0,0,11,0,232,39,3943,9,0,82.41866904,17.58133096,9.229704341,8.351626619,5.78463364,0.668446554,0.458815386,7.797883912,0.077128449,0.017798873,0,0,0,0.306536142,0.306536142,2.163551864,0,47.86324786,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,887,Secondary,FSM Not eligible,837171,7646,844817,71101,50893,20208,31682,915918,395608,411132,806740,30431,41503,2903,8,1,5,150,2369,3696,2414,1496,93,2366,2752,21,1949,1251,16412,596,258,92.23718717,7.762812828,5.556501783,2.206311045,4.531300837,0.316949771,0.212791975,1.791863464,0.136584279,0.065071327,0.000873441,0.00010918,0.0005459,0.016377012,0.258647608,0.403529574,0.02816846,25.49288745,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,FSM Not eligible,78873,1185,80058,11417,10213,1204,494,91475,39304,39170,78474,399,6246,1072,11,0,0,516,59,2309,881,400,2,2,259,41,181,95,904,24,0,87.51899426,12.48100574,11.16479913,1.316206614,6.828095108,1.171904892,0.19786827,0.988248155,0.103853512,0.026236677,0.012025143,0,0,0.564088549,0.064498497,2.524186936,0,41.93548387,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Primary,FSM eligible,243771,2142,245913,28589,20364,8225,6672,274502,116515,122151,238666,5105,16847,968,46,0,137,98,278,1988,349,431,15,84,1694,0,1915,1567,4493,250,2,89.58513963,10.41486037,7.418525184,2.996335182,6.137295903,0.352638596,0.697626975,1.636782246,0.570851943,0.091074018,0.016757619,0,0.049908562,0.035701015,0.101274308,0.724220589,0.000728592,38.27433628,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Secondary,FSM eligible,54583,782,55365,10046,5887,4159,4284,65411,24189,26408,50597,3986,4639,304,0,0,6,0,289,645,427,849,8,31,289,27,191,298,3613,57,4,84.64172693,15.35827307,9.000015288,6.358257785,7.092079314,0.464753635,0.291999817,5.523535797,0.455580866,0.087141307,0,0,0.009172769,0,0.441821712,0.986072679,0.006115179,48.6631016,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Special,FSM eligible,36538,24,36562,6384,4035,2349,334,42946,17993,18215,36208,330,3029,306,0,0,2,0,29,661,22,0,0,2,0,0,90,4,2251,4,8,85.13482047,14.86517953,9.395519955,5.469659572,7.053043357,0.712522703,0.209565501,5.241466027,0.009314022,0.009314022,0,0,0.004657011,0,0.067526661,1.539142179,0.018628045,37.77777778,202223
202223,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,857,Primary,FSM Not eligible,284771,3502,288273,13598,12419,1179,1419,301871,151790,131791,283581,1190,10532,568,0,0,134,210,6,943,93,93,2,950,2457,0,560,229,336,54,26,95.49542685,4.504573145,4.114008964,0.390564181,3.488907513,0.188159843,0.185509704,0.111305823,0.075860218,0.017888436,0,0,0.044389822,0.069566139,0.001987604,0.312385092,0.008612951,12.44684963,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Secondary,FSM eligible,180447,4186,184633,27960,16111,11849,10161,212593,82618,88669,171287,9160,11887,830,16,0,6,27,757,2588,2619,3687,53,224,1290,0,655,1001,9382,811,0,86.84810883,13.15189117,7.578330425,5.573560748,5.591435278,0.39041737,0.308100455,4.413127431,0.470852756,0.381480105,0.007526118,0,0.002822294,0.012700324,0.356079457,1.217349583,0,43.92971246,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Special,FSM eligible,9589,19,9608,1217,1149,68,152,10825,4672,4765,9437,152,858,68,0,0,0,56,0,167,19,0,0,0,0,0,0,0,68,0,0,88.75750577,11.24249423,10.61431871,0.62817552,7.926096998,0.62817552,0,0.62817552,0,0,0,0,0,0.517321016,0,1.542725173,0,50,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Secondary,FSM Not eligible,428756,9137,437893,37308,28634,8674,19147,475201,199853,209923,409776,18980,23175,2395,46,2,0,47,460,2448,6170,2479,120,261,2586,0,600,167,6989,918,61,92.14900642,7.85099358,6.02566072,1.825332859,4.876883677,0.503997256,0.126262361,1.470746063,0.035143024,0.193181412,0.009680114,0.000420875,0,0.009890552,0.096801143,0.515150431,0.012836673,25.11438739,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Secondary,FSM eligible,519299,6316,525615,43476,29545,13931,18556,569091,243210,257537,500747,18552,25365,1294,22,20,0,89,801,1922,3830,2754,49,137,2299,1,2264,4,11442,221,32,92.3604485,7.639551495,5.191612589,2.447938906,4.457107914,0.227380155,0.397827412,2.010574759,0.000702875,0.03883386,0.003865814,0.003514376,0,0.015638975,0.140750776,0.337731575,0.005623002,24.62526767,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Special,FSM eligible,21702,315,22017,4911,3311,1600,1013,26928,10084,10646,20730,972,1878,247,0,0,0,40,53,1093,159,70,0,56,100,0,0,41,1558,1,0,81.76247772,18.23752228,12.29575163,5.941770648,6.974153298,0.917260844,0,5.785799168,0.152257873,0.003713607,0,0,0,0.148544266,0.196821153,4.058972074,0,50.69124424,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,FSM Not eligible,1254126,9320,1263446,73674,50775,22899,16591,1337120,611293,626943,1238236,15890,43954,2679,334,0,0,337,87,2992,3248,37,836,33,5203,0,4429,701,16543,1226,392,94.49009812,5.509901879,3.797340553,1.712561326,3.287214311,0.200355989,0.331234295,1.23721132,0.05242611,0.091689602,0.024979059,0,0,0.025203422,0.006506521,0.223764509,0.02931674,17.05158836,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Secondary,FSM eligible,221279,1142,222421,42011,19958,22053,9586,264432,103096,109563,212659,8620,14917,1001,0,0,0,54,2401,1585,268,4686,23,180,671,0,1258,966,19547,282,0,84.11273976,15.88726024,7.547498034,8.339762207,5.641147819,0.378547226,0.475736673,7.392070551,0.365311309,0.106643674,0,0,0,0.020421129,0.907983905,0.599397955,0,49.72266244,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Special,FSM eligible,21415,196,21611,3748,1920,1828,87,25359,10663,10700,21363,52,1464,350,0,0,0,0,13,93,196,0,0,0,0,0,262,35,1526,5,0,85.22023739,14.77976261,7.57127647,7.208486139,5.773098308,1.380180606,1.033163768,6.017587444,0.138018061,0.019716866,0,0,0,0,0.051263851,0.366733704,0,47.64150943,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Primary,FSM Not eligible,1689581,7781,1697362,83144,71591,11553,14421,1780506,832262,844154,1676416,13165,62555,3507,149,0,10,1738,62,3546,3834,161,304,348,3294,1,5659,1256,4062,576,24,95.33031621,4.669683787,4.020823294,0.648860492,3.51332711,0.19696648,0.317830999,0.228137395,0.070541745,0.032350354,0.008368408,0,0.000561638,0.097612701,0.003482156,0.199156869,0.001347931,13.2046332,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Primary,FSM Not eligible,1175849,5164,1181013,62628,48020,14608,10884,1243641,578132,587085,1165217,10632,42954,2104,31,0,0,646,60,2132,870,571,25,180,4089,0,7765,252,5376,1215,93,94.96414158,5.035858419,3.861242915,1.174615504,3.453890632,0.169180656,0.624376327,0.43227909,0.020263082,0.097697004,0.002492681,0,0,0.051944251,0.004824543,0.171432109,0.007478042,14.65808034,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Secondary,FSM Not eligible,1913585,15278,1928863,173375,135652,37723,47206,2102238,958883,909372,1868255,45330,115306,7083,90,1,6,499,3853,8805,5064,4686,512,1575,8003,124,5211,1876,29544,1092,9,91.75283674,8.247163261,6.452742268,1.794420993,5.484916551,0.336926647,0.247878689,1.405359431,0.089238231,0.051944642,0.004281152,4.76E-05,0.00028541,0.023736608,0.183280865,0.418839351,0.000428115,26.83545764,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Special,FSM Not eligible,31578,31,31609,4480,4262,218,134,36089,15654,15790,31444,134,2447,405,1,0,0,130,0,1279,25,0,1,0,5,0,36,0,182,0,0,87.58624512,12.41375488,11.8096927,0.60406218,6.78045942,1.122225609,0.099753387,0.504308792,0,0,0.002770927,0,0,0.360220566,0,3.544016182,0,40.70175439,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Primary,FSM eligible,430991,2786,433777,46079,32061,14018,10373,479856,206998,215983,422981,8010,27948,1290,10,0,60,123,365,2265,663,222,13,60,2050,0,1942,2363,9055,658,0,90.39732753,9.602672468,6.681379414,2.921293055,5.824247274,0.268830649,0.404704745,1.887024441,0.492439398,0.137124471,0.002083959,0,0.012503751,0.02563269,0.076064486,0.472016605,0,36.48681345,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Special,FSM eligible,17348,84,17432,3523,2351,1172,260,20955,8471,8683,17154,194,1751,176,0,0,8,143,14,259,58,26,0,0,26,0,24,66,1082,0,0,83.18778335,16.81221665,11.21927941,5.592937246,8.356000954,0.839895013,0.114531138,5.163445478,0.31496063,0,0,0,0.038177046,0.682414698,0.066809831,1.235981866,0,51.80722892,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Primary,FSM eligible,445284,2368,447652,50741,35957,14784,12744,498393,211174,222396,433570,11714,29987,1478,23,0,274,125,71,2961,1061,0,2,18,1287,0,1645,1030,11331,778,1038,89.81907852,10.18092148,7.214587685,2.966333797,6.016737795,0.296553122,0.330060815,2.273507052,0.206664219,0.156101711,0.004614832,0,0.054976695,0.025080609,0.014245786,0.594109468,0.208269378,35.70384803,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Secondary,FSM eligible,379770,4482,384252,76713,27631,49082,22738,460965,172729,185022,357751,22019,19254,1585,11,0,0,54,4049,2514,1860,4444,60,184,2226,152,2134,719,46024,205,164,83.35817253,16.64182747,5.994164416,10.64766305,4.176889786,0.343843893,0.462941872,9.984272125,0.155977135,0.044471923,0.002386298,0,0,0.011714555,0.878374714,0.545377632,0.035577538,43.47581552,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Secondary,FSM eligible,203238,1565,204803,27766,20258,7508,10336,232569,93845,99517,193362,9876,15548,1237,9,244,0,28,726,2465,650,1286,38,20,857,0,837,460,4966,1245,1,88.06117754,11.93882246,8.710533218,3.228289239,6.685327795,0.531885161,0.359893193,2.135280282,0.197790763,0.535325,0.003869819,0.1049151,0,0.012039438,0.312165422,1.059900503,0.00042998,40.54192229,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Secondary,FSM eligible,1209583,11635,1221218,146758,70908,75850,68736,1367976,554979,592904,1147883,61700,53731,3408,86,1,23,90,5234,8334,5925,14137,108,335,5267,0,6164,7036,58580,4070,1,89.27188781,10.72811219,5.183424271,5.544687919,3.927773587,0.249127178,0.4505927,4.28223887,0.514336509,0.29751984,0.00628666,7.31E-05,0.001681316,0.006579063,0.382609052,0.609221214,7.31E-05,31.83177899,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Special,FSM eligible,32485,1154,33639,6660,5208,1452,301,40299,16170,16053,32223,262,3194,383,0,0,0,100,355,1176,1052,0,0,55,46,1,81,39,1309,23,0,83.47353532,16.52646468,12.9233976,3.603067074,7.925754982,0.950395791,0.200997543,3.248219559,0.096776595,0.057073377,0,0,0,0.248145115,0.880915159,2.918186555,0,53.7037037,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Secondary,FSM eligible,321536,5107,326643,60177,29077,31100,16539,386820,148447,157498,305945,15591,18981,1292,0,1,0,40,3523,5238,4093,1698,145,116,722,31,2137,948,27832,183,2,84.44315185,15.55684815,7.51693294,8.039915206,4.906933457,0.334005481,0.552453337,7.195077814,0.245075229,0.047308826,0,0.000258518,0,0.010340727,0.910759526,1.354118195,0.000517036,47.8779473,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,889,Secondary,FSM eligible,199199,1982,201181,28501,18363,10138,11295,229682,92260,96406,188666,10533,14915,900,0,0,0,109,687,1752,552,7182,56,38,1249,87,1781,762,6118,1477,0,87.59110422,12.40889578,7.994966954,4.413928823,6.493760939,0.391846118,0.775419928,2.663682831,0.331763046,0.643063018,0,0,0,0.047456919,0.299109203,0.762793776,0,41.17647059,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Secondary,FSM Not eligible,1485323,11181,1496504,117058,71879,45179,47063,1613562,706957,731766,1438723,46600,61189,3017,68,4,0,651,1672,5237,3279,5646,94,255,7150,403,6330,463,37658,728,41,92.74536708,7.254632918,4.454678531,2.799954387,3.792169126,0.186977631,0.392299769,2.333842765,0.02869428,0.045117572,0.004214279,0.000247899,0,0.040345521,0.103621677,0.324561436,0.002540962,24.85155684,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,FSM eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Special,FSM eligible,37439,500,37939,4697,3502,1195,128,42636,18637,18701,37338,101,2586,360,0,0,0,56,36,464,473,0,0,0,2,25,80,27,1088,0,0,88.98348813,11.01651187,8.213716108,2.802795759,6.065296932,0.844356882,0.187634863,2.551834131,0.063326766,0,0,0,0,0.131344404,0.084435688,1.088282203,0,31.84713376,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Primary,FSM eligible,878397,5597,883994,96298,52944,43354,28539,980292,413608,438835,852443,25954,44203,2986,11,0,0,321,537,4874,853,361,3,351,4390,0,7154,2585,31019,2596,11,90.17660044,9.823399558,5.40083975,4.422559809,4.509166656,0.304603118,0.729782555,3.164261261,0.263696939,0.264819054,0.001122115,0,0,0.032745345,0.054779596,0.497198794,0.001122115,35.73249181,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Primary,FSM Not eligible,1556882,18772,1575654,91173,77665,13508,11863,1666827,769085,776657,1545742,11140,67424,3113,176,25,188,769,88,4587,2015,543,637,2014,14106,0,7240,723,4877,668,1295,94.5301462,5.4698538,4.659451761,0.810402039,4.045050866,0.186762033,0.434358215,0.292591853,0.043375827,0.040076145,0.010558984,0.001499856,0.011278915,0.046135562,0.005279492,0.275193526,0.077692526,16.84612713,202223
202223,Autumn term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Special,FSM Not eligible,22805,264,23069,2825,2711,114,158,25894,11365,11297,22662,143,1846,345,0,0,0,127,34,359,57,0,0,0,207,0,12,15,87,0,0,89.09013671,10.90986329,10.46960686,0.44025643,7.129064648,1.332354986,0.046342782,0.33598517,0.057928478,0,0,0,0,0.490461111,0.131304549,1.386421565,0,36.09756098,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Secondary,FSM eligible,180467,3315,183782,36128,18513,17615,12073,219910,81601,87944,169545,10922,13274,1003,0,0,0,32,1553,2651,2056,1146,50,69,814,326,491,1151,15801,172,0,83.57146105,16.42853895,8.418443909,8.010095039,6.03610568,0.456095676,0.223273157,7.185212132,0.523395935,0.078213815,0,0,0,0.014551407,0.70619799,1.205493156,0,54.42211055,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,FSM Not eligible,11868,29,11897,1347,1278,69,61,13244,5887,5920,11807,61,1010,129,0,0,0,82,0,57,2,0,0,3,24,0,21,0,7,41,0,89.82935669,10.17064331,9.649652673,0.520990637,7.626094835,0.974025974,0.158562368,0.052854123,0,0.309574147,0,0,0,0.619148294,0,0.43038357,0,43.80952381,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Special,FSM eligible,53741,1311,55052,11421,8568,2853,482,66473,26562,26767,53329,412,5188,585,2,0,12,96,244,2434,955,116,0,39,229,88,70,70,2280,433,7,82.818588,17.181412,12.88944383,4.291968168,7.804672574,0.880056564,0.105305914,3.429964046,0.105305914,0.651392295,0.00300874,0,0.018052442,0.144419539,0.367066328,3.661637056,0.010530591,52.69016698,202223
